dgp,fit,leaf,nuisance_truth,design,estimand,system,node_key,node_name,node_type,top_feature,depth,fanout,subtree_indicator_count,subtree_rating_count,z_true,prior_p_z1,posterior_p_z1,prior_entropy,posterior_entropy,entropy_reduction,relative_entropy_reduction,brier,log_score,neg_log_score
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Human,Global Workspace Theory > Representationality,Representationality,feature,Representationality,1,4,8,8,1,0.9249619188927626,0.998934789097026,0.2664801241977445,0.008355567236001256,0.2581245569617432,0.9686446887505916,1.1346742678145916e-06,-0.0010657786433191435,0.0010657786433191435
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Human,Global Workspace Theory > Representationality > Conceptual Representations,Conceptual Representations,feature,Representationality,2,3,3,3,1,0.81855749032424,0.9999985691891433,0.47357379847331393,2.0685616765488e-05,0.47355311285654844,0.9999563201831855,2.0472197076049783e-12,-1.4308118802948918e-06,1.4308118802948918e-06
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Human,Global Workspace Theory > Representationality > Propositional Representations,Propositional Representations,feature,Representationality,2,1,1,1,1,0.8165595731648473,0.9017109579409082,0.47657047011926423,0.3213072681779945,0.15526320194126975,0.3257927456193715,0.009660735788893924,-0.10346125601500808,0.10346125601500808
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Human,Global Workspace Theory > Representationality > World Modelling,World Modelling,feature,Representationality,2,2,2,2,1,0.7456809635581148,0.9474423679862255,0.5670305359962824,0.20597826164713542,0.361052274349147,0.6367422059815032,0.0027623046828953346,-0.05398916921984495,0.05398916921984495
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Human,Global Workspace Theory > Representationality > Isomorphic Representations,Isomorphic Representations,feature,Representationality,2,2,2,2,1,0.7162153362665447,0.9999333764765536,0.5964923590428877,0.0007073032751662094,0.5957850557677214,0.9988142291104933,4.438693876418438e-09,-6.662574289195767e-05,6.662574289195767e-05
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Human,Global Workspace Theory > Hierarchical Organization,Hierarchical Organization,feature,Hierarchical Organization,1,1,1,1,1,0.8263271266737368,0.3050593144631906,0.46166248881619654,0.6150902975469885,-0.15342780873079198,-0.33233761123675953,0.48294255641437067,-1.187249047632469,1.187249047632469
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Human,Global Workspace Theory > Coherence,Coherence,feature,Coherence,1,4,13,13,1,0.7972391007321977,0.9958108722035953,0.5042061037076643,0.027116916416775598,0.47708918729088867,0.9462185875629585,1.7548791694610323e-05,-0.004197926774211288,0.004197926774211288
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Human,Global Workspace Theory > Coherence > Autonomous Subparts,Autonomous Subparts,feature,Coherence,2,5,5,5,0,0.46309688116658304,6.846087743091553e-06,0.6904210219852163,8.825859783045182e-05,0.6903327633873858,0.9998721669893876,4.686891738610839e-11,-6.846111177605502e-06,6.846111177605502e-06
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Human,Global Workspace Theory > Coherence > Point of View,Point of View,feature,Coherence,2,2,2,2,1,0.7035965231190177,0.9964474159185367,0.6077861072562275,0.02358312470139321,0.5842029825548343,0.9611983156247907,1.262085365586648e-05,-0.003558909493774168,0.003558909493774168
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Human,Global Workspace Theory > Coherence > Common Representational Scheme,Common Representational Scheme,feature,Coherence,2,3,3,3,1,0.6568612638872846,0.9996051258921959,0.6430954647884466,0.0034894022302483247,0.6396060625581983,0.9945740524987279,1.5592556101411873e-07,-0.00039495209111438677,0.00039495209111438677
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Human,Global Workspace Theory > Coherence > Social Coherence,Social Coherence,feature,Coherence,2,3,3,3,0,0.719349318487208,0.9964186185284318,0.5935668115866956,0.0237453249805016,0.5698214866061939,0.9599955312241486,0.9928500633501085,-5.632006667091453,5.632006667091453
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Human,Global Workspace Theory > Modularity,Modularity,feature,Modularity,1,6,6,6,1,0.5597210483405006,0.9999999867679248,0.6859969149136287,2.5327015003762807e-07,0.6859966616434786,0.9999996307998701,1.750878144506853e-16,-1.323207530085362e-08,1.323207530085362e-08
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Human,Global Workspace Theory > Complexity,Complexity,feature,Complexity,1,3,8,8,1,0.9199980446485339,0.9988874375394328,0.2787741473894699,0.008678580092007617,0.27009556729746226,0.9688687772044983,1.2377952286634196e-06,-0.0011131818176064437,0.0011131818176064437
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Human,Global Workspace Theory > Complexity > Functional Diversity,Functional Diversity,feature,Complexity,2,2,2,2,1,0.7139085742061968,0.9929332593665435,0.5986148101617902,0.04203872700004255,0.5565760831617477,0.9297733262084168,4.993882318054475e-05,-0.007091828306967522,0.007091828306967522
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Human,Global Workspace Theory > Complexity > Informational Complexity,Informational Complexity,feature,Complexity,2,4,2,2,1,0.8133359436146962,0.969237501590281,0.4813494939361266,0.13738277913633778,0.3439667147997888,0.7145882963064505,0.0009463313084079644,-0.031245597443017813,0.031245597443017813
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Human,Global Workspace Theory > Complexity > Informational Complexity > Efficient Problem-Solving,Efficient Problem-Solving,feature,Complexity,3,0,0,0,1,0.7112437649864327,0.8129464167208351,0.6010342755200734,0.48192231331824154,0.11911196220183184,0.1981783186969904,0.03498904301757547,-0.20709007969881396,0.20709007969881396
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Human,Global Workspace Theory > Complexity > Informational Complexity > Efficient Network Topology,Efficient Network Topology,feature,Complexity,3,0,0,0,1,0.7257576726295476,0.8689776557085739,0.5874328485943858,0.3883255302516223,0.19910731834276352,0.3389448152570786,0.017166854703621004,-0.14043786669568228,0.14043786669568228
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Human,Global Workspace Theory > Complexity > Structural Complexity,Structural Complexity,feature,Complexity,2,4,4,4,1,0.7422242544515112,0.9967108191009095,0.5707175361844001,0.02208839669016728,0.5486291394942329,0.9612971473807483,1.0818710986941602e-05,-0.0032946021454881205,0.0032946021454881205
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Human,Global Workspace Theory > Selective Attention,Selective Attention,feature,Selective Attention,1,5,12,12,1,0.8646412396920092,0.9997086261192496,0.3964479907406842,0.0026633780151414784,0.3937846127255427,0.9932818980614191,8.489873838354873e-08,-0.00029141633836715316,0.00029141633836715316
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Human,Global Workspace Theory > Selective Attention > Non-Linear Capabilities,Non-Linear Capabilities,feature,Selective Attention,2,2,2,2,1,0.7954011205687049,0.9997768494898973,0.506712106645426,0.0020993001386166144,0.5046128065068094,0.9958570160233302,4.979615015908968e-08,-0.00022317541188239927,0.00022317541188239927
